4747, none, minecraft:the_void, CREATURE, ars_nouveau:drygmy, 10, 1, 1
5939, mesa, minecraft:wooded_badlands, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
5940, mesa, minecraft:wooded_badlands, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
5941, mesa, minecraft:wooded_badlands, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
5942, mesa, minecraft:wooded_badlands, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
5943, mesa, minecraft:wooded_badlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
5944, mountain, minecraft:meadow, MONSTER, minecraft:spider, 50, 4, 4
5945, mountain, minecraft:meadow, MONSTER, minecraft:zombie, 50, 4, 4
5946, mountain, minecraft:meadow, MONSTER, minecraft:zombie_villager, 10, 1, 1
5947, mountain, minecraft:meadow, MONSTER, minecraft:skeleton, 50, 4, 4
5948, mountain, minecraft:meadow, MONSTER, minecraft:creeper, 50, 4, 4
5949, mountain, minecraft:meadow, MONSTER, minecraft:slime, 50, 4, 4
5950, mountain, minecraft:meadow, MONSTER, minecraft:enderman, 5, 1, 4
5951, mountain, minecraft:meadow, MONSTER, minecraft:witch, 5, 1, 1
5952, mountain, minecraft:meadow, MONSTER, earthmobsmod:bouldering_zombie, 20, 4, 4
5953, mountain, minecraft:meadow, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5954, mountain, minecraft:meadow, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
5955, mountain, minecraft:meadow, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
5956, mountain, minecraft:meadow, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
5957, mountain, minecraft:meadow, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
5958, mountain, minecraft:meadow, MONSTER, alexsmobs:centipede_head, 15, 1, 1
5959, mountain, minecraft:meadow, MONSTER, quark:toretoise, 50, 2, 4
5960, mountain, minecraft:meadow, MONSTER, quark:stoneling, 50, 1, 1
5961, mountain, minecraft:meadow, CREATURE, minecraft:donkey, 10, 1, 2
5962, mountain, minecraft:meadow, CREATURE, minecraft:rabbit, 10, 2, 6
5963, mountain, minecraft:meadow, CREATURE, minecraft:sheep, 10, 2, 4
5964, mountain, minecraft:meadow, CREATURE, earthmobsmod:fancy_chicken, 10, 3, 6
5965, mountain, minecraft:meadow, CREATURE, earthmobsmod:duck, 10, 3, 6
5966, mountain, minecraft:meadow, CREATURE, earthmobsmod:horned_sheep, 10, 3, 6
5967, mountain, minecraft:meadow, CREATURE, earthmobsmod:hyper_rabbit, 10, 3, 4
5968, mountain, minecraft:meadow, CREATURE, earthmobsmod:jumbo_rabbit, 10, 3, 4
5969, mountain, minecraft:meadow, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
5970, mountain, minecraft:meadow, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
5971, mountain, minecraft:meadow, CREATURE, ars_nouveau:drygmy, 10, 1, 1
5972, mountain, minecraft:meadow, CREATURE, alexsmobs:hummingbird, 19, 7, 7
5973, mountain, minecraft:meadow, CREATURE, alexsmobs:sunbird, 10, 1, 1
5974, mountain, minecraft:meadow, CREATURE, alexsmobs:raccoon, 10, 2, 4
5975, mountain, minecraft:meadow, CREATURE, alexsmobs:crow, 10, 3, 5
5976, mountain, minecraft:meadow, CREATURE, alexsmobs:gelada_monkey, 10, 9, 16
5977, mountain, minecraft:meadow, CREATURE, alexsmobs:bison, 14, 6, 10
5978, mountain, minecraft:meadow, CREATURE, quark:shiba, 40, 1, 3
5979, mountain, minecraft:meadow, AMBIENT, minecraft:bat, 10, 8, 8
5980, mountain, minecraft:meadow, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5981, mountain, minecraft:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
5982, mountain, minecraft:meadow, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
5983, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
5984, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
5985, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
5986, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
5987, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
5988, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
5989, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
5990, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
5991, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
5992, mountain, minecraft:meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
5993, forest, minecraft:grove, MONSTER, minecraft:spider, 50, 4, 4
5994, forest, minecraft:grove, MONSTER, minecraft:zombie, 50, 4, 4
5995, forest, minecraft:grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
5996, forest, minecraft:grove, MONSTER, minecraft:skeleton, 50, 4, 4
5997, forest, minecraft:grove, MONSTER, minecraft:creeper, 50, 4, 4
5998, forest, minecraft:grove, MONSTER, minecraft:slime, 50, 4, 4
5999, forest, minecraft:grove, MONSTER, minecraft:enderman, 5, 1, 4
6000, forest, minecraft:grove, MONSTER, minecraft:witch, 5, 1, 1
6001, forest, minecraft:grove, MONSTER, earthmobsmod:bouldering_zombie, 20, 4, 4
6002, forest, minecraft:grove, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
6003, forest, minecraft:grove, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
6004, forest, minecraft:grove, MONSTER, earthmobsmod:skeleton_wolf, 10, 3, 4
6005, forest, minecraft:grove, MONSTER, thermal:blizz, 10, 1, 3
6006, forest, minecraft:grove, MONSTER, ars_nouveau:wilden_guardian, 50, 1, 1
6007, forest, minecraft:grove, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
6008, forest, minecraft:grove, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
6009, forest, minecraft:grove, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
6010, forest, minecraft:grove, MONSTER, alexsmobs:centipede_head, 15, 1, 1
6011, forest, minecraft:grove, MONSTER, quark:toretoise, 50, 2, 4
6012, forest, minecraft:grove, MONSTER, quark:stoneling, 50, 1, 1
6013, forest, minecraft:grove, CREATURE, minecraft:sheep, 12, 4, 4
6014, forest, minecraft:grove, CREATURE, minecraft:pig, 10, 4, 4
6015, forest, minecraft:grove, CREATURE, minecraft:chicken, 10, 4, 4
6016, forest, minecraft:grove, CREATURE, minecraft:cow, 10, 4, 4
6017, forest, minecraft:grove, CREATURE, minecraft:wolf, 10, 4, 4
6018, forest, minecraft:grove, CREATURE, minecraft:rabbit, 10, 2, 3
6019, forest, minecraft:grove, CREATURE, minecraft:fox, 10, 2, 4
6020, forest, minecraft:grove, CREATURE, earthmobsmod:wooly_cow, 10, 3, 6
6021, forest, minecraft:grove, CREATURE, earthmobsmod:umbra_cow, 10, 3, 6
6022, forest, minecraft:grove, CREATURE, earthmobsmod:horned_sheep, 10, 3, 6
6023, forest, minecraft:grove, CREATURE, earthmobsmod:hyper_rabbit, 10, 3, 4
6024, forest, minecraft:grove, CREATURE, earthmobsmod:jumbo_rabbit, 10, 3, 4
6025, forest, minecraft:grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
6026, forest, minecraft:grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
6027, forest, minecraft:grove, CREATURE, ars_nouveau:drygmy, 10, 1, 1
6028, forest, minecraft:grove, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
6029, forest, minecraft:grove, CREATURE, alexsmobs:sunbird, 10, 1, 1
6030, forest, minecraft:grove, CREATURE, alexsmobs:moose, 10, 3, 4
6031, forest, minecraft:grove, CREATURE, alexsmobs:raccoon, 10, 2, 4
6032, forest, minecraft:grove, CREATURE, alexsmobs:snow_leopard, 20, 1, 2
6033, forest, minecraft:grove, CREATURE, alexsmobs:crow, 10, 3, 5
6034, forest, minecraft:grove, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
6035, forest, minecraft:grove, CREATURE, quark:shiba, 40, 1, 3
6036, forest, minecraft:grove, AMBIENT, minecraft:bat, 10, 8, 8
6037, forest, minecraft:grove, AMBIENT, alexsmobs:cockroach, 10, 5, 5
6038, forest, minecraft:grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6039, forest, minecraft:grove, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
6040, forest, minecraft:grove, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
6041, forest, minecraft:grove, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
6042, forest, minecraft:grove, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
6043, forest, minecraft:grove, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
6044, forest, minecraft:grove, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
6045, forest, minecraft:grove, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
6046, forest, minecraft:grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
6047, mountain, minecraft:snowy_slopes, MONSTER, minecraft:spider, 50, 4, 4
6048, mountain, minecraft:snowy_slopes, MONSTER, minecraft:zombie, 50, 4, 4
6049, mountain, minecraft:snowy_slopes, MONSTER, minecraft:zombie_villager, 10, 1, 1
6050, mountain, minecraft:snowy_slopes, MONSTER, minecraft:skeleton, 50, 4, 4
6051, mountain, minecraft:snowy_slopes, MONSTER, minecraft:creeper, 50, 4, 4
6052, mountain, minecraft:snowy_slopes, MONSTER, minecraft:slime, 50, 4, 4
6053, mountain, minecraft:snowy_slopes, MONSTER, minecraft:enderman, 5, 1, 4
6054, mountain, minecraft:snowy_slopes, MONSTER, minecraft:witch, 5, 1, 1
6055, mountain, minecraft:snowy_slopes, MONSTER, earthmobsmod:bouldering_zombie, 20, 4, 4
6056, mountain, minecraft:snowy_slopes, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
6057, mountain, minecraft:snowy_slopes, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
6058, mountain, minecraft:snowy_slopes, MONSTER, thermal:blizz, 10, 1, 3
6059, mountain, minecraft:snowy_slopes, MONSTER, ars_nouveau:wilden_guardian, 50, 1, 1
6060, mountain, minecraft:snowy_slopes, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
6061, mountain, minecraft:snowy_slopes, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
6062, mountain, minecraft:snowy_slopes, MONSTER, savage_and_ravage:iceologer, 10, 1, 1
6063, mountain, minecraft:snowy_slopes, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
6064, mountain, minecraft:snowy_slopes, MONSTER, alexsmobs:centipede_head, 15, 1, 1
6065, mountain, minecraft:snowy_slopes, MONSTER, quark:toretoise, 50, 2, 4
6066, mountain, minecraft:snowy_slopes, MONSTER, quark:stoneling, 50, 1, 1
6067, mountain, minecraft:snowy_slopes, CREATURE, minecraft:rabbit, 10, 2, 3
6068, mountain, minecraft:snowy_slopes, CREATURE, minecraft:goat, 10, 1, 3
6069, mountain, minecraft:snowy_slopes, CREATURE, earthmobsmod:wooly_cow, 10, 3, 6
6070, mountain, minecraft:snowy_slopes, CREATURE, earthmobsmod:umbra_cow, 10, 3, 6
6071, mountain, minecraft:snowy_slopes, CREATURE, earthmobsmod:horned_sheep, 10, 3, 6
6072, mountain, minecraft:snowy_slopes, CREATURE, cnb:yeti, 10, 2, 3
6073, mountain, minecraft:snowy_slopes, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
6074, mountain, minecraft:snowy_slopes, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
6075, mountain, minecraft:snowy_slopes, CREATURE, ars_nouveau:drygmy, 10, 1, 1
6076, mountain, minecraft:snowy_slopes, CREATURE, alexsmobs:sunbird, 10, 1, 1
6077, mountain, minecraft:snowy_slopes, CREATURE, alexsmobs:snow_leopard, 20, 1, 2
6078, mountain, minecraft:snowy_slopes, CREATURE, quark:shiba, 40, 1, 3
6079, mountain, minecraft:snowy_slopes, AMBIENT, minecraft:bat, 10, 8, 8
6080, mountain, minecraft:snowy_slopes, AMBIENT, alexsmobs:cockroach, 10, 5, 5
6081, mountain, minecraft:snowy_slopes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6082, mountain, minecraft:snowy_slopes, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
6083, mountain, minecraft:snowy_slopes, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
6084, mountain, minecraft:snowy_slopes, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
6085, mountain, minecraft:snowy_slopes, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
6086, mountain, minecraft:snowy_slopes, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
6087, mountain, minecraft:snowy_slopes, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
6088, mountain, minecraft:snowy_slopes, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
6089, mountain, minecraft:snowy_slopes, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
6090, mountain, minecraft:frozen_peaks, MONSTER, minecraft:spider, 50, 4, 4
6091, mountain, minecraft:frozen_peaks, MONSTER, minecraft:zombie, 50, 4, 4
6092, mountain, minecraft:frozen_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
6093, mountain, minecraft:frozen_peaks, MONSTER, minecraft:skeleton, 50, 4, 4
6094, mountain, minecraft:frozen_peaks, MONSTER, minecraft:creeper, 50, 4, 4
6095, mountain, minecraft:frozen_peaks, MONSTER, minecraft:slime, 50, 4, 4
6096, mountain, minecraft:frozen_peaks, MONSTER, minecraft:enderman, 5, 1, 4
6097, mountain, minecraft:frozen_peaks, MONSTER, minecraft:witch, 5, 1, 1
6098, mountain, minecraft:frozen_peaks, MONSTER, earthmobsmod:bouldering_zombie, 20, 4, 4
6099, mountain, minecraft:frozen_peaks, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
6100, mountain, minecraft:frozen_peaks, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
6101, mountain, minecraft:frozen_peaks, MONSTER, thermal:blizz, 10, 1, 3
6102, mountain, minecraft:frozen_peaks, MONSTER, ars_nouveau:wilden_guardian, 50, 1, 1
6103, mountain, minecraft:frozen_peaks, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
6104, mountain, minecraft:frozen_peaks, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
6105, mountain, minecraft:frozen_peaks, MONSTER, savage_and_ravage:iceologer, 10, 1, 1
6106, mountain, minecraft:frozen_peaks, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
6107, mountain, minecraft:frozen_peaks, MONSTER, alexsmobs:centipede_head, 15, 1, 1
6108, mountain, minecraft:frozen_peaks, MONSTER, quark:toretoise, 50, 2, 4
6109, mountain, minecraft:frozen_peaks, MONSTER, quark:stoneling, 50, 1, 1
6110, mountain, minecraft:frozen_peaks, CREATURE, minecraft:goat, 10, 1, 3
6111, mountain, minecraft:frozen_peaks, CREATURE, earthmobsmod:wooly_cow, 10, 3, 6
6112, mountain, minecraft:frozen_peaks, CREATURE, earthmobsmod:umbra_cow, 10, 3, 6
6113, mountain, minecraft:frozen_peaks, CREATURE, earthmobsmod:horned_sheep, 10, 3, 6
6114, mountain, minecraft:frozen_peaks, CREATURE, cnb:yeti, 10, 2, 3
6115, mountain, minecraft:frozen_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
6116, mountain, minecraft:frozen_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
6117, mountain, minecraft:frozen_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 1
6118, mountain, minecraft:frozen_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
6119, mountain, minecraft:frozen_peaks, CREATURE, alexsmobs:snow_leopard, 20, 1, 2
6120, mountain, minecraft:frozen_peaks, CREATURE, alexsmobs:froststalker, 20, 5, 7
6121, mountain, minecraft:frozen_peaks, CREATURE, quark:shiba, 40, 1, 3
6122, mountain, minecraft:frozen_peaks, AMBIENT, minecraft:bat, 10, 8, 8
6123, mountain, minecraft:frozen_peaks, AMBIENT, alexsmobs:cockroach, 10, 5, 5
6124, mountain, minecraft:frozen_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6125, mountain, minecraft:frozen_peaks, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
6126, mountain, minecraft:frozen_peaks, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
6127, mountain, minecraft:frozen_peaks, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
6128, mountain, minecraft:frozen_peaks, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
6129, mountain, minecraft:frozen_peaks, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
6130, mountain, minecraft:frozen_peaks, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
6131, mountain, minecraft:frozen_peaks, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
6132, mountain, minecraft:frozen_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
6133, mountain, minecraft:jagged_peaks, MONSTER, minecraft:spider, 50, 4, 4
6134, mountain, minecraft:jagged_peaks, MONSTER, minecraft:zombie, 50, 4, 4
6135, mountain, minecraft:jagged_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
6136, mountain, minecraft:jagged_peaks, MONSTER, minecraft:skeleton, 50, 4, 4
6137, mountain, minecraft:jagged_peaks, MONSTER, minecraft:creeper, 50, 4, 4
6138, mountain, minecraft:jagged_peaks, MONSTER, minecraft:slime, 50, 4, 4
6139, mountain, minecraft:jagged_peaks, MONSTER, minecraft:enderman, 5, 1, 4
6140, mountain, minecraft:jagged_peaks, MONSTER, minecraft:witch, 5, 1, 1
6141, mountain, minecraft:jagged_peaks, MONSTER, earthmobsmod:bouldering_zombie, 20, 4, 4
6142, mountain, minecraft:jagged_peaks, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
6143, mountain, minecraft:jagged_peaks, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
6144, mountain, minecraft:jagged_peaks, MONSTER, thermal:blizz, 10, 1, 3
6145, mountain, minecraft:jagged_peaks, MONSTER, ars_nouveau:wilden_guardian, 50, 1, 1
6146, mountain, minecraft:jagged_peaks, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
6147, mountain, minecraft:jagged_peaks, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
6148, mountain, minecraft:jagged_peaks, MONSTER, savage_and_ravage:iceologer, 10, 1, 1
6149, mountain, minecraft:jagged_peaks, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
6150, mountain, minecraft:jagged_peaks, MONSTER, alexsmobs:centipede_head, 15, 1, 1
6151, mountain, minecraft:jagged_peaks, MONSTER, quark:toretoise, 50, 2, 4
6152, mountain, minecraft:jagged_peaks, MONSTER, quark:stoneling, 50, 1, 1
6153, mountain, minecraft:jagged_peaks, CREATURE, minecraft:goat, 10, 1, 3
6154, mountain, minecraft:jagged_peaks, CREATURE, earthmobsmod:wooly_cow, 10, 3, 6
6155, mountain, minecraft:jagged_peaks, CREATURE, earthmobsmod:umbra_cow, 10, 3, 6
6156, mountain, minecraft:jagged_peaks, CREATURE, earthmobsmod:horned_sheep, 10, 3, 6
6157, mountain, minecraft:jagged_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
6158, mountain, minecraft:jagged_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
6159, mountain, minecraft:jagged_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 1
6160, mountain, minecraft:jagged_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
6161, mountain, minecraft:jagged_peaks, CREATURE, alexsmobs:snow_leopard, 20, 1, 2
6162, mountain, minecraft:jagged_peaks, CREATURE, quark:shiba, 40, 1, 3
6163, mountain, minecraft:jagged_peaks, AMBIENT, minecraft:bat, 10, 8, 8
6164, mountain, minecraft:jagged_peaks, AMBIENT, alexsmobs:cockroach, 10, 5, 5
6165, mountain, minecraft:jagged_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6166, mountain, minecraft:jagged_peaks, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
6167, mountain, minecraft:jagged_peaks, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
6168, mountain, minecraft:jagged_peaks, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
6169, mountain, minecraft:jagged_peaks, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
6170, mountain, minecraft:jagged_peaks, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
6171, mountain, minecraft:jagged_peaks, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
6172, mountain, minecraft:jagged_peaks, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
6173, mountain, minecraft:jagged_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
6174, mountain, minecraft:stony_peaks, MONSTER, minecraft:spider, 50, 4, 4
6175, mountain, minecraft:stony_peaks, MONSTER, minecraft:zombie, 50, 4, 4
6176, mountain, minecraft:stony_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
6177, mountain, minecraft:stony_peaks, MONSTER, minecraft:skeleton, 50, 4, 4
6178, mountain, minecraft:stony_peaks, MONSTER, minecraft:creeper, 50, 4, 4
6179, mountain, minecraft:stony_peaks, MONSTER, minecraft:slime, 50, 4, 4
6180, mountain, minecraft:stony_peaks, MONSTER, minecraft:enderman, 5, 1, 4
6181, mountain, minecraft:stony_peaks, MONSTER, minecraft:witch, 5, 1, 1
6182, mountain, minecraft:stony_peaks, MONSTER, earthmobsmod:bouldering_zombie, 20, 4, 4
6183, mountain, minecraft:stony_peaks, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
6184, mountain, minecraft:stony_peaks, MONSTER, earthmobsmod:lobber_zombie, 20, 2, 4
6185, mountain, minecraft:stony_peaks, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
6186, mountain, minecraft:stony_peaks, MONSTER, ars_nouveau:wilden_hunter, 50, 1, 1
6187, mountain, minecraft:stony_peaks, MONSTER, savage_and_ravage:iceologer, 10, 1, 1
6188, mountain, minecraft:stony_peaks, MONSTER, savage_and_ravage:skeleton_villager, 10, 1, 1
6189, mountain, minecraft:stony_peaks, MONSTER, alexsmobs:centipede_head, 15, 1, 1
6190, mountain, minecraft:stony_peaks, MONSTER, quark:toretoise, 50, 2, 4
6191, mountain, minecraft:stony_peaks, MONSTER, quark:stoneling, 50, 1, 1
6192, mountain, minecraft:stony_peaks, CREATURE, earthmobsmod:horned_sheep, 10, 3, 6
6193, mountain, minecraft:stony_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 1
6194, mountain, minecraft:stony_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 1
6195, mountain, minecraft:stony_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 1
6196, mountain, minecraft:stony_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
6197, mountain, minecraft:stony_peaks, CREATURE, quark:shiba, 40, 1, 3
6198, mountain, minecraft:stony_peaks, AMBIENT, minecraft:bat, 10, 8, 8
6199, mountain, minecraft:stony_peaks, AMBIENT, alexsmobs:cockroach, 10, 5, 5
6200, mountain, minecraft:stony_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6201, mountain, minecraft:stony_peaks, WATER_AMBIENT, sullysmod:lanternfish, 10, 1, 5
6202, mountain, minecraft:stony_peaks, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
6203, mountain, minecraft:stony_peaks, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
6204, mountain, minecraft:stony_peaks, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
6205, mountain, minecraft:stony_peaks, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
6206, mountain, minecraft:stony_peaks, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
6207, mountain, minecraft:stony_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
